RDF,1
standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,reads,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood
GWK60_A00011,EPA19,ORF,CP048230.1,3287,16984,C,13698,0,0,0.0,0.0,0.0,13698,1.0,1.0,-22.965044608202113,0,0,5941,0.43371295079573663,9999,3183.5
GWK60_A00033,EPA24,ORF,CP048230.1,26433,28541,C,2109,0,0,0.0,0.0,0.0,2109,1.0,0.9999999948794296,-22.965044608202113,0,0,691,0.3276434329065908,9999,1129.4615384615386
GWK60_A00055,GWK60_A00055,ORF,CP048230.1,32665,33504,C,840,0,0,0.0,0.0,0.0,840,1.0,0.9983411989198255,-22.965044608202113,0,0,0,0.0,9999,370.89285714285717
GWK60_A00077,GWK60_A00077,ORF,CP048230.1,34115,36385,C,2271,0,0,0.0,0.0,0.0,2271,1.0,0.9999999989866457,-22.965044608202113,0,0,1639,0.7217084984588287,9999,301.21875
GWK60_A00099,GWK60_A00099,ORF,CP048230.1,36888,39068,W,2181,0,0,0.0,0.0,0.0,2181,1.0,0.9999999975075509,-22.965044608202113,0,0,2068,0.948188904172398,9999,265.741935483871
GWK60_A00121,GWK60_A00121,ORF,CP048230.1,39869,42250,W,2382,2,539,0.0008396305625524769,0.10312795703223913,0.09923815566038723,1723,0.7233417296389588,0.7233417293973916,-13.888229011151282,1,168,1909,0.8014273719563392,1191.0,122.82539682539682
GWK60_A00143,GWK60_A00143,ORF,CP048230.1,42544,43215,C,672,0,0,0.0,0.0,0.0,672,1.0,0.9911635995393923,-22.965044608202113,0,0,586,0.8720238095238095,9999,84.38333333333334
GWK60_A00165,GWK60_A00165,ORF,CP048230.1,43698,44498,W,801,1,52,0.0012484394506866417,0.1040147184440502,0.01841584286889462,656,0.818976279650437,0.8169713598923884,-17.237124153638913,1,52,736,0.9188514357053683,801.0,83.3157894736842
GWK60_A00187,GWK60_A00187,ORF,CP048230.1,44808,45404,C,597,0,0,0.0,0.0,0.0,597,1.0,0.9814761750367006,-22.965044608202113,0,0,526,0.88107202680067,9999,82.82456140350877
GWK60_A00209,GWK60_A00209,ORF,CP048230.1,45607,47136,W,1530,0,0,0.0,0.0,0.0,1530,1.0,0.9999983255095944,-22.965044608202113,0,0,860,0.5620915032679739,9999,90.28571428571429
GWK60_A00231,GWK60_A00231,ORF,CP048230.1,47685,48254,W,570,2,297,0.0035087719298245615,0.301528013582343,0.1539493384934637,478,0.8385964912280702,0.8183636557234284,-14.745876087739951,1,265,481,0.843859649122807,285.0,85.93548387096774
GWK60_A00253,GWK60_A00253,ORF,CP048230.1,48624,50978,C,2355,6,804,0.0025477707006369425,0.2235302730800205,0.12354996792939876,1452,0.6165605095541401,0.6165605092844099,-13.312199635200134,6,804,2344,0.9953290870488323,392.5,87.73563218390805
GWK60_A00275,GWK60_A00275,ORF,CP048230.1,51806,55015,C,3210,7,2051,0.0021806853582554517,0.161350710223213,0.20983213748671528,1078,0.33582554517133956,0.33582554517131114,-11.962229592595058,7,2051,3205,0.9984423676012462,458.57142857142856,73.9908256880734
GWK60_A00297,SCL1,ORF,CP048230.1,56199,56963,W,765,0,0,0.0,0.0,0.0,765,1.0,0.9964948127799336,-22.965044608202113,0,0,754,0.9856209150326798,9999,68.97058823529412
