RDF,1
standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,reads,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood
GWK60_A00011,EPA19,ORF,CP048230.1,3287,16984,C,13698,0,0,0.0,0.0,0.0,13698,1.0,1.0,-24.541367610545567,0,0,5941,0.43371295079573663,9999,6367.0
GWK60_A00033,EPA24,ORF,CP048230.1,26433,28541,C,2109,0,0,0.0,0.0,0.0,2109,1.0,0.9999999948794296,-24.541367610545567,0,0,691,0.3276434329065908,9999,1468.3
GWK60_A00055,GWK60_A00055,ORF,CP048230.1,32665,33504,C,840,1,125,0.0011904761904761906,0.2630445795339412,0.06174138652664421,562,0.669047619047619,0.6679378021344546,-17.56408768704565,0,0,0,0.0,840.0,220.95744680851064
GWK60_A00077,GWK60_A00077,ORF,CP048230.1,34115,36385,C,2271,1,36,0.00044033465433729633,0.0785997357992074,0.005890662184111152,2032,0.8947600176133862,0.8947600167066773,-19.331914244916618,1,36,1639,0.7217084984588287,2271.0,178.5
GWK60_A00099,GWK60_A00099,ORF,CP048230.1,36888,39068,W,2181,1,6,0.0004585052728106373,0.06512355926575913,0.0008621043299027763,2081,0.9541494727189362,0.9541494703407672,-21.73401268848796,1,6,2068,0.948188904172398,2181.0,142.0344827586207
GWK60_A00121,GWK60_A00121,ORF,CP048230.1,39869,42250,W,2382,5,1059,0.0020990764063811922,0.16081834883740262,0.05559100825188982,1029,0.43198992443324935,0.43198992428898203,-14.491519061095005,3,371,1909,0.8014273719563392,476.4,76.61386138613861
GWK60_A00143,GWK60_A00143,ORF,CP048230.1,42544,43215,C,672,1,411,0.001488095238095238,0.07687985908649173,0.050238768341835494,649,0.9657738095238095,0.9572398453884904,-15.854867083362349,0,0,586,0.8720238095238095,672.0,51.66326530612245
GWK60_A00165,GWK60_A00165,ORF,CP048230.1,43698,44498,W,801,1,20,0.0012484394506866417,0.062408831066430116,0.001926981051860197,712,0.8888888888888888,0.8867128174441776,-20.149050187766807,1,20,736,0.9188514357053683,801.0,49.98947368421052
GWK60_A00187,GWK60_A00187,ORF,CP048230.1,44808,45404,C,597,0,0,0.0,0.0,0.0,597,1.0,0.9814761750367006,-24.541367610545567,0,0,526,0.88107202680067,9999,47.21
GWK60_A00209,GWK60_A00209,ORF,CP048230.1,45607,47136,W,1530,5,1618,0.0032679738562091504,0.18046830382638493,0.09326107695085849,515,0.3366013071895425,0.33660074355388314,-13.880480340243,2,492,860,0.5620915032679739,306.0,55.22330097087379
GWK60_A00231,GWK60_A00231,ORF,CP048230.1,47685,48254,W,570,6,2136,0.010526315789473684,0.5445068983137454,0.3095596599486561,157,0.2754385964912281,0.2687930835744315,-13.479996417885756,4,1725,481,0.843859649122807,95.0,51.728155339805824
