CP048230.1, 346476, F,680
CP048238.1, 300936, F,506
CP048238.1, 322003, F,878
CP048242.1, 898387, F,1368
CP048234.1, 275365, F,691
CP048235.1, 747376, F,921
CP048241.1, 618817, F,460
CP048233.1, 606785, F,2624
CP048238.1, 202718, F,1085
CP048241.1, 364242, F,892
CP048230.1, 257425, F,1886
CP048232.1, 263286, F,949
CP048230.1, 278847, F,1095
CP048242.1, 57390, F,680
CP048235.1, 702585, F,4079
CP048233.1, 597969, F,1155
CP048235.1, 207254, F,3982
CP048238.1, 366617, F,854
CP048232.1, 472225, F,882
CP048240.1, 178319, F,1275
CP048241.1, 1544312, F,439
CP048232.1, 418062, F,1304
CP048241.1, 1261122, F,3901
CP048234.1, 472187, F,192
CP048241.1, 223323, F,147
CP048230.1, 125952, F,946
CP048232.1, 392959, F,2643
CP048240.1, 149346, F,3210
CP048242.1, 778171, F,266
CP048238.1, 447332, F,8636
CP048234.1, 585525, F,829
CP048240.1, 1133378, F,1261
CP048238.1, 559597, F,6565
CP048235.1, 813493, F,860
CP048242.1, 1098854, F,2042
CP048241.1, 1607446, F,6250
CP048235.1, 369448, F,3902
CP048241.1, 1472287, F,1687
CP048230.1, 183540, F,2438
CP048230.1, 209055, F,489
CP048239.1, 239813, F,16156
CP048233.1, 628550, F,366
CP048237.1, 465387, F,1582
CP048236.1, 208379, F,1507
CP048230.1, 444190, F,789
CP048236.1, 793865, F,463
CP048237.1, 882827, F,6813
CP048241.1, 408273, F,351
CP048236.1, 642522, F,760
CP048232.1, 428411, F,527
CP048241.1, 1369055, F,572
CP048237.1, 992157, F,1114
CP048238.1, 421937, F,8844
CP048234.1, 466591, F,2444
CP048235.1, 75506, F,1845
CP048233.1, 274528, F,760
CP048237.1, 965675, F,259
CP048240.1, 734690, F,733
CP048240.1, 887351, F,1538
CP048241.1, 1260918, F,3460
CP048233.1, 677505, F,2262
CP048241.1, 1260916, F,3008
CP048236.1, 877317, F,639
CP048230.1, 140923, F,715
CP048233.1, 401486, F,705
CP048236.1, 478612, F,573
CP048241.1, 815712, F,777
CP048230.1, 132420, F,854
CP048234.1, 527109, F,1052
CP048231.1, 459866, F,1146
CP048241.1, 854031, F,5168
CP048235.1, 308995, F,893
CP048233.1, 209781, F,1019
CP048237.1, 405137, F,920
CP048230.1, 122246, F,694
CP048234.1, 578964, F,111
CP048239.1, 966021, F,2429
CP048233.1, 560137, F,4644
CP048238.1, 673961, F,239
CP048237.1, 928919, F,1459
CP048239.1, 224484, F,258
CP048233.1, 26280, F,829
CP048239.1, 65971, F,882
CP048230.1, 39630, F,468
CP048240.1, 844641, F,627
CP048237.1, 879482, F,756
CP048231.1, 278468, F,4548
CP048242.1, 749631, F,1584
CP048233.1, 95659, F,896
CP048238.1, 299115, F,766
CP048234.1, 443262, F,1197
CP048237.1, 904807, F,2145
CP048233.1, 552112, F,1890
CP048233.1, 484632, F,2086
CP048235.1, 918755, F,342
CP048240.1, 539633, F,795
CP048240.1, 197567, F,1547
CP048230.1, 78865, F,1081
CP048241.1, 1244810, F,2216
CP048238.1, 409252, F,2107
CP048235.1, 247896, F,3469
CP048241.1, 641313, F,209
CP048240.1, 216535, F,593
CP048241.1, 908505, F,787
CP048234.1, 305920, F,5902
CP048236.1, 98813, F,469
CP048242.1, 1358760, F,329
CP048232.1, 405508, F,4892
CP048241.1, 1362370, F,6937
CP048231.1, 380188, F,765
CP048233.1, 665524, F,2806
CP048235.1, 745949, F,1472
CP048239.1, 240075, F,1368
CP048241.1, 44112, F,3241
CP048230.1, 73429, F,4060
CP048239.1, 374227, F,457
CP048239.1, 953269, F,825
CP048240.1, 170243, F,250
CP048237.1, 978179, F,23904
CP048240.1, 149566, F,2089
CP048240.1, 190330, F,292
CP048239.1, 936365, F,772
CP048239.1, 107631, F,5484
CP048239.1, 255331, F,1603
CP048241.1, 984916, F,869
CP048237.1, 851679, F,321
CP048233.1, 669913, F,344
CP048231.1, 381229, F,3891
CP048237.1, 957291, F,13651
CP048233.1, 129846, F,1640
CP048235.1, 690129, F,1142
CP048240.1, 1119177, F,115
CP048233.1, 542931, F,621
CP048238.1, 277073, F,536
CP048237.1, 853378, F,1610
CP048237.1, 806280, F,249
CP048238.1, 446869, F,3201
CP048235.1, 253097, F,494
CP048241.1, 1490479, F,562
CP048234.1, 179409, F,418
CP048242.1, 311189, F,10392
CP048236.1, 570506, F,2141
CP048241.1, 1570089, F,415
CP048237.1, 568962, F,1073
CP048242.1, 668803, F,723
CP048231.1, 218592, F,273
CP048233.1, 423192, F,1175
CP048235.1, 276003, F,5919
CP048240.1, 292062, F,3123
CP048235.1, 138296, F,1049
CP048239.1, 253861, F,10873
CP048241.1, 1384872, F,1261
CP048241.1, 1242598, F,477
CP048235.1, 275923, F,5341
CP048237.1, 981102, F,7611
CP048232.1, 426726, F,778
CP048234.1, 92936, F,1496
CP048237.1, 1031966, F,177
CP048236.1, 153687, F,814
CP048234.1, 466471, F,1095
CP048239.1, 108981, F,1135
