CP048241.1, 1194432, F,1156
CP048239.1, 251348, F,141
CP048242.1, 1166664, F,129
CP048230.1, 334364, F,1503
CP048242.1, 1043404, F,1546
CP048241.1, 223507, F,2421
CP048236.1, 190766, F,502
CP048233.1, 601959, F,3729
CP048239.1, 331193, F,809
CP048239.1, 1055264, F,1088
CP048241.1, 557248, F,1988
CP048232.1, 273597, F,3768
CP048242.1, 1408500, F,4558
CP048238.1, 499565, F,1143
CP048239.1, 147795, F,1671
CP048241.1, 1350090, F,5812
CP048239.1, 171809, F,1745
CP048231.1, 383354, F,752
CP048239.1, 444821, F,307
CP048236.1, 992258, F,802
CP048235.1, 693873, F,1168
CP048241.1, 1197644, F,972
CP048231.1, 296116, F,3536
CP048241.1, 900138, F,1779
CP048241.1, 1473123, F,4961
CP048239.1, 239901, F,18440
CP048241.1, 1031556, F,934
CP048230.1, 52037, F,2396
CP048233.1, 462925, F,1168
CP048235.1, 303085, F,5147
CP048236.1, 75119, F,1571
CP048238.1, 298859, F,3735
CP048235.1, 339740, F,1451
CP048242.1, 603568, F,1443
CP048240.1, 265285, F,322
CP048231.1, 302679, F,1926
CP048230.1, 176347, F,217
CP048232.1, 316540, F,5040
CP048239.1, 596388, F,1078
CP048231.1, 32283, F,3372
CP048242.1, 235901, F,2296
CP048242.1, 136995, F,145
CP048232.1, 430907, F,3037
CP048230.1, 51624, F,565
CP048235.1, 258779, F,2189
CP048242.1, 274512, F,1126
CP048235.1, 919392, F,1735
CP048232.1, 190753, F,1424
CP048234.1, 396618, F,956
CP048242.1, 727917, F,173
CP048236.1, 34825, F,1377
CP048230.1, 181284, F,807
CP048234.1, 232623, F,1067
CP048241.1, 1466029, F,3195
CP048235.1, 167367, F,1891
CP048233.1, 682177, F,1475
CP048235.1, 911895, F,483
CP048233.1, 682968, F,732
CP048238.1, 499734, F,687
CP048240.1, 1293903, F,244
CP048239.1, 38518, F,1267
CP048232.1, 317963, F,47
CP048235.1, 266486, F,222
CP048234.1, 660028, F,99
CP048237.1, 927018, F,182
CP048239.1, 277050, F,3855
CP048236.1, 793869, F,1754
CP048232.1, 188697, F,1732
CP048242.1, 1032744, F,1361
CP048240.1, 1065705, F,4754
CP048231.1, 447087, F,3193
CP048237.1, 329452, F,1011
CP048236.1, 96118, F,3349
CP048239.1, 275953, F,472
CP048235.1, 664667, F,981
CP048232.1, 444005, F,1576
CP048235.1, 219635, F,1147
CP048239.1, 149140, F,3793
CP048237.1, 356199, F,1809
CP048242.1, 1090227, F,2578
CP048238.1, 393577, F,437
CP048239.1, 51394, F,1277
CP048239.1, 183249, F,7609
CP048241.1, 422344, F,1292
CP048233.1, 581668, F,6228
CP048232.1, 180687, F,1986
CP048232.1, 394151, F,2568
CP048241.1, 1040908, F,2578
CP048239.1, 1008967, F,1903
CP048235.1, 234101, F,1093
CP048240.1, 287747, F,632
CP048234.1, 438694, F,763
CP048242.1, 269253, F,911
CP048232.1, 436017, F,698
CP048239.1, 51403, F,1124
CP048239.1, 359870, F,1566
CP048232.1, 410787, F,978
CP048235.1, 146410, F,221
CP048237.1, 867507, F,1773
CP048240.1, 155369, F,3231
CP048237.1, 882827, F,3955
CP048239.1, 503605, F,491
CP048239.1, 446812, F,497
CP048231.1, 443781, F,2155
CP048233.1, 471423, F,1419
CP048231.1, 482114, F,805
CP048236.1, 75179, F,1173
CP048242.1, 576737, F,1873
CP048234.1, 412116, F,2019
CP048233.1, 248908, F,1184
CP048234.1, 649536, F,1049
CP048235.1, 247284, F,1706
CP048231.1, 381289, F,1239
CP048235.1, 488730, F,1206
CP048236.1, 775874, F,839
CP048240.1, 865750, F,1001
CP048239.1, 296020, F,7307
CP048235.1, 277417, F,1331
CP048237.1, 201726, F,2212
CP048234.1, 438434, F,1893
