Standard name,Common name,Type,Sc ortholog,Sc ortholog gene name,Sc SGDID,Essential in Sc,Sc synthetic lethals,Sc fitness,Hits,Reads,Length,Insertion index,Neighborhood index,Reads NI,Max free region,Freedom index,Logit FI,Kornmann FI,Domain ratio,Hits in domains,Reads in domains,Domain coverage
GWK60_A00011,EPA19,ORF,,,,,,,0,0,13698,0.0,0.0,0.0,13698,1.0,1.0,0.0,0.43371295079573663,0,0,5941
GWK60_A00033,EPA24,ORF,,,,,,,0,0,2109,0.0,0.0,0.0,2109,1.0,0.9999999948794296,0.0,0.3276434329065908,0,0,691
GWK60_A00055,GWK60_A00055,ORF,,,,,,,0,0,840,0.0,0.0,0.0,840,1.0,0.9983411989198255,0.0,0.0,0,0,0
GWK60_A00077,GWK60_A00077,ORF,YGL023C,PIB2,S000002991,,,0.8708,0,0,2271,0.0,0.0,0.0,2271,1.0,0.9999999989866457,0.0,0.7217084984588287,0,0,1639
GWK60_A00099,GWK60_A00099,ORF,YGL022W,STT3,S000002990,,,,0,0,2181,0.0,0.0,0.0,2181,1.0,0.9999999975075509,0.0,0.948188904172398,0,0,2068
GWK60_A00121,GWK60_A00121,ORF,YBL009W,ALK2,S000000105,,No,1.0150,2,144,2382,0.0008396305625524769,0.11011968293272995,0.10500301079646167,1723,0.7233417296389588,0.7233417293973916,0.0,0.8014273719563392,1,50,1909
GWK60_A00143,GWK60_A00143,ORF,YGL020C,GET1,S000002988,,,0.9325,0,0,672,0.0,0.0,0.0,672,1.0,0.9911635995393923,0.0,0.8720238095238095,0,0,586
GWK60_A00165,GWK60_A00165,ORF,YGL019W,CKB1,S000002987,,No,0.8682,1,17,801,0.0012484394506866417,0.1097933139131641,0.023715355805243445,656,0.818976279650437,0.8169713598923884,0.0,0.9188514357053683,1,17,736
GWK60_A00187,GWK60_A00187,ORF,YGL018C,JAC1,S000002986,,,,0,0,597,0.0,0.0,0.0,597,1.0,0.9814761750367006,0.0,0.88107202680067,0,0,526
GWK60_A00209,GWK60_A00209,ORF,YGL017W,ATE1,S000002985,,,1.0025,0,0,1530,0.0,0.0,0.0,1530,1.0,0.9999983255095944,0.0,0.5620915032679739,0,0,860
GWK60_A00231,GWK60_A00231,ORF,YGL010W,MPO1,S000002978,,,1.0220,2,72,570,0.0035087719298245615,0.301528013582343,0.14781693966962212,478,0.8385964912280702,0.8183636557234284,0.0,0.843859649122807,1,62,481
GWK60_A00253,GWK60_A00253,ORF,YGL009C,LEU1,S000002977,,,1.0212,6,179,2355,0.0025477707006369425,0.23151349711859265,0.10963205286832826,1452,0.6165605095541401,0.6165605092844099,0.10825639086040333,0.9953290870488323,6,179,2344
GWK60_A00275,GWK60_A00275,ORF,YGL016W,KAP122,S000002984,,,0.9042,6,491,3210,0.001869158878504673,0.14356920338228749,0.20023021913038555,1189,0.37040498442367603,0.3704049844236447,0.0,0.9984423676012462,6,491,3205
GWK60_A00297,SCL1,ORF,YGL011C,SCL1,S000002979,,Yes,,0,0,765,0.0,0.0,0.0,765,1.0,0.9964948127799336,0.0,0.9856209150326798,0,0,754
GWK60_A00319,ERG4,ORF,YGL012W,ERG4,S000002980,,,0.8460,0,0,1395,0.0,0.0,0.0,1395,1.0,0.9999935408088644,0.0,0.9469534050179211,0,0,1321
GWK60_A00341,PDR1,ORF,YBL005W,PDR3,S000000101,,No,1.0365,1,2,3324,0.00030084235860409147,0.024024845324484314,0.0006184242556224512,3211,0.9660048134777377,0.9660048134777115,0.0,0.8038507821901324,0,0,2672
GWK60_A00363,GWK60_A00363,ORF,YGL014W,PUF4,S000002982,,,0.9610,4,188,2361,0.0016941973739940702,0.12426286123871892,0.06739119779594564,936,0.39644218551461247,0.3964421853512786,0.0,0.8331215586615841,3,144,1967
GWK60_A00385,PMA1,ORF,YGL008C,PMA1,S000002976,,Yes,,0,0,2709,0.0,0.0,0.0,2709,1.0,0.9999999999873073,0.0,0.9638242894056848,0,0,2611
GWK60_A00407,GWK60_A00407,ORF,YGL006W,PMC1,S000002974,,,1.0077,17,1193,3369,0.0050460077174235675,0.35143959631938254,0.2387084026469047,838,0.2487384980706441,0.2487384980706398,0.1601352826812615,0.9441970911249629,17,1193,3181
GWK60_A00429,GWK60_A00429,ORF,YGL005C,COG7,S000002973,,,0.9487,3,49,810,0.003703703703703704,0.2648361004682844,0.042275005478031015,693,0.8555555555555555,0.8536409518206857,0.0,0.40617283950617283,0,0,329
GWK60_A00451,GWK60_A00451,ORF,YGL004C,RPN14,S000002972,,,1.0310,42,4453,1239,0.03389830508474576,2.646675358539765,2.817562062424298,299,0.2413236481033091,0.241316230444286,0.4362551158413435,0.8385794995964487,37,4024,1039
GWK60_A00473,GWK60_A00473,ORF,,,,,,,3,21,1941,0.0015455950540958269,0.10662765879149187,0.007068440064193598,836,0.43070582174137045,0.43070580990785456,0.0,0.7825862957238536,2,7,1519
GWK60_A00495,GWK60_A00495,ORF,YGL003C,CDH1,S000002971,,,0.5930,0,0,1923,0.0,0.0,0.0,1923,1.0,0.9999999671068047,0.0,0.9739989599583984,0,0,1873
GWK60_A00517,GWK60_A00517,ORF,YGL002W,ERP6,S000002970,,No,1.0105,1,1,654,0.0015290519877675841,0.14729222312545967,0.002074168560946758,391,0.5978593272171254,0.5915455213726,0.0,0.9464831804281345,1,1,619
