Bin index,yH298-parent-pool1_normalized,yH298-parent-pool1_normalized rank
CP048230.1-0,0,1237
CP048230.1-1,0,1238
CP048230.1-2,1,1222
CP048230.1-3,41,466
CP048230.1-4,36,546
CP048230.1-5,91,106
CP048230.1-6,127,46
CP048230.1-7,171,23
CP048230.1-8,80,149
CP048230.1-9,166,27
CP048230.1-10,56,310
CP048230.1-11,26,737
CP048230.1-12,171,24
CP048230.1-13,68,201
CP048230.1-14,156,32
CP048230.1-15,55,320
CP048230.1-16,33,612
CP048230.1-17,59,280
CP048230.1-18,119,54
CP048230.1-19,68,202
CP048230.1-20,71,183
CP048230.1-21,13,1025
CP048230.1-22,6,1163
CP048230.1-23,53,335
CP048230.1-24,14,1005
CP048230.1-25,64,237
CP048230.1-26,71,184
CP048230.1-27,52,348
CP048230.1-28,28,691
CP048230.1-29,16,966
CP048230.1-30,2,1216
CP048230.1-31,8,1136
CP048230.1-32,40,480
CP048230.1-33,41,467
CP048230.1-34,60,269
CP048230.1-35,51,357
CP048230.1-36,18,919
CP048230.1-37,59,281
CP048230.1-38,27,713
CP048230.1-39,23,806
CP048230.1-40,22,828
CP048230.1-41,50,369
CP048230.1-42,29,676
CP048230.1-43,49,378
CP048230.1-44,70,189
CP048230.1-45,26,738
CP048230.1-46,50,370
CP048230.1-47,50,371
CP048230.1-48,57,301
CP048231.1-0,0,1239
CP048231.1-1,36,547
CP048231.1-2,25,764
CP048231.1-3,47,400
CP048231.1-4,42,455
CP048231.1-5,67,213
CP048231.1-6,52,349
CP048231.1-7,58,290
CP048231.1-8,28,692
CP048231.1-9,101,82
CP048231.1-10,34,589
CP048231.1-11,28,693
CP048231.1-12,10,1095
CP048231.1-13,14,1006
CP048231.1-14,27,714
CP048231.1-15,23,807
CP048231.1-16,12,1041
CP048231.1-17,20,875
CP048231.1-18,27,715
CP048231.1-19,21,849
CP048231.1-20,21,850
CP048231.1-21,3,1208
CP048231.1-22,42,456
CP048231.1-23,96,94
CP048231.1-24,40,481
CP048231.1-25,63,242
CP048231.1-26,55,321
CP048231.1-27,85,132
CP048231.1-28,91,107
CP048231.1-29,148,37
CP048231.1-30,114,57
CP048231.1-31,36,548
CP048231.1-32,27,716
CP048231.1-33,23,808
CP048231.1-34,45,414
CP048231.1-35,149,35
CP048231.1-36,37,528
CP048231.1-37,93,99
CP048231.1-38,186,16
CP048231.1-39,69,197
CP048231.1-40,48,389
CP048231.1-41,93,100
CP048231.1-42,105,77
CP048231.1-43,89,114
CP048231.1-44,191,13
CP048231.1-45,171,25
CP048231.1-46,135,42
CP048231.1-47,173,20
CP048231.1-48,172,22
CP048231.1-49,15,989
CP048231.1-50,0,1240
CP048231.1-51,3,1209
CP048232.1-0,1,1223
CP048232.1-1,13,1026
CP048232.1-2,24,779
CP048232.1-3,41,468
CP048232.1-4,33,613
CP048232.1-5,42,457
CP048232.1-6,36,549
CP048232.1-7,37,529
CP048232.1-8,38,511
CP048232.1-9,6,1164
CP048232.1-10,37,530
CP048232.1-11,28,694
CP048232.1-12,23,809
CP048232.1-13,22,829
CP048232.1-14,25,765
CP048232.1-15,23,810
CP048232.1-16,87,124
CP048232.1-17,12,1042
CP048232.1-18,60,270
CP048232.1-19,38,512
CP048232.1-20,8,1137
CP048232.1-21,36,550
CP048232.1-22,26,739
CP048232.1-23,68,203
CP048232.1-24,101,83
CP048232.1-25,20,876
CP048232.1-26,26,740
CP048232.1-27,53,336
CP048232.1-28,54,325
CP048232.1-29,34,590
CP048232.1-30,30,658
CP048232.1-31,91,108
CP048232.1-32,52,350
CP048232.1-33,34,591
CP048232.1-34,75,166
CP048232.1-35,31,638
CP048232.1-36,114,58
CP048232.1-37,120,53
CP048232.1-38,97,89
CP048232.1-39,108,70
CP048232.1-40,173,21
CP048232.1-41,187,15
CP048232.1-42,160,29
CP048232.1-43,261,2
CP048232.1-44,151,33
CP048232.1-45,158,31
CP048232.1-46,66,220
CP048232.1-47,138,41
CP048232.1-48,54,326
CP048232.1-49,41,469
CP048232.1-50,56,311
CP048232.1-51,24,780
CP048232.1-52,26,741
CP048232.1-53,17,945
CP048233.1-0,1,1224
CP048233.1-1,12,1043
CP048233.1-2,37,531
CP048233.1-3,27,717
CP048233.1-4,11,1072
CP048233.1-5,64,238
CP048233.1-6,35,572
CP048233.1-7,44,422
CP048233.1-8,62,254
CP048233.1-9,111,65
CP048233.1-10,88,117
CP048233.1-11,7,1150
CP048233.1-12,44,423
CP048233.1-13,34,592
CP048233.1-14,26,742
CP048233.1-15,10,1096
CP048233.1-16,36,551
CP048233.1-17,7,1151
CP048233.1-18,72,179
CP048233.1-19,25,766
CP048233.1-20,9,1115
CP048233.1-21,22,830
CP048233.1-22,11,1073
CP048233.1-23,8,1138
CP048233.1-24,54,327
CP048233.1-25,15,990
CP048233.1-26,12,1044
CP048233.1-27,10,1097
CP048233.1-28,0,1241
CP048233.1-29,12,1045
CP048233.1-30,27,718
CP048233.1-31,17,946
CP048233.1-32,5,1185
CP048233.1-33,22,831
CP048233.1-34,12,1046
CP048233.1-35,26,743
CP048233.1-36,10,1098
CP048233.1-37,13,1027
CP048233.1-38,37,532
CP048233.1-39,44,424
CP048233.1-40,37,533
CP048233.1-41,12,1047
CP048233.1-42,41,470
CP048233.1-43,27,719
CP048233.1-44,35,573
CP048233.1-45,26,744
CP048233.1-46,23,811
CP048233.1-47,53,337
CP048233.1-48,29,677
CP048233.1-49,66,221
CP048233.1-50,51,358
CP048233.1-51,39,498
CP048233.1-52,14,1007
CP048233.1-53,99,85
CP048233.1-54,76,163
CP048233.1-55,122,50
CP048233.1-56,70,190
CP048233.1-57,95,96
CP048233.1-58,88,118
CP048233.1-59,97,90
CP048233.1-60,150,34
CP048233.1-61,68,204
CP048233.1-62,79,152
CP048233.1-63,57,302
CP048233.1-64,159,30
CP048233.1-65,41,471
CP048233.1-66,112,61
CP048233.1-67,48,390
CP048233.1-68,94,98
CP048233.1-69,6,1165
CP048234.1-0,1,1225
CP048234.1-1,9,1116
CP048234.1-2,0,1242
CP048234.1-3,0,1243
CP048234.1-4,17,947
CP048234.1-5,20,877
CP048234.1-6,21,851
CP048234.1-7,19,891
CP048234.1-8,26,745
CP048234.1-9,27,720
CP048234.1-10,15,991
CP048234.1-11,22,832
CP048234.1-12,59,282
CP048234.1-13,60,271
CP048234.1-14,67,214
CP048234.1-15,30,659
CP048234.1-16,21,852
CP048234.1-17,26,746
CP048234.1-18,27,721
CP048234.1-19,78,157
CP048234.1-20,86,127
CP048234.1-21,57,303
CP048234.1-22,88,119
CP048234.1-23,238,6
CP048234.1-24,103,80
CP048234.1-25,110,66
CP048234.1-26,132,43
CP048234.1-27,91,109
CP048234.1-28,82,140
CP048234.1-29,76,164
CP048234.1-30,105,78
CP048234.1-31,113,59
CP048234.1-32,73,177
CP048234.1-33,67,215
CP048234.1-34,14,1008
CP048234.1-35,18,920
CP048234.1-36,97,91
CP048234.1-37,44,425
CP048234.1-38,40,482
CP048234.1-39,91,110
CP048234.1-40,17,948
CP048234.1-41,44,426
CP048234.1-42,24,781
CP048234.1-43,75,167
CP048234.1-44,108,71
CP048234.1-45,40,483
CP048234.1-46,59,283
CP048234.1-47,42,458
CP048234.1-48,29,678
CP048234.1-49,65,229
CP048234.1-50,66,222
CP048234.1-51,6,1166
CP048234.1-52,47,401
CP048234.1-53,31,639
CP048234.1-54,10,1099
CP048234.1-55,24,782
CP048234.1-56,48,391
CP048234.1-57,75,168
CP048234.1-58,65,230
CP048234.1-59,27,722
CP048234.1-60,11,1074
CP048234.1-61,43,444
CP048234.1-62,86,128
CP048234.1-63,48,392
CP048234.1-64,50,372
CP048234.1-65,43,445
CP048234.1-66,44,427
CP048234.1-67,22,833
CP048234.1-68,4,1191
CP048234.1-69,0,1244
CP048234.1-70,1,1226
CP048235.1-0,1,1227
CP048235.1-1,0,1245
CP048235.1-2,6,1167
CP048235.1-3,47,402
CP048235.1-4,78,158
CP048235.1-5,113,60
CP048235.1-6,6,1168
CP048235.1-7,61,261
CP048235.1-8,93,101
CP048235.1-9,32,625
CP048235.1-10,46,409
CP048235.1-11,27,723
CP048235.1-12,29,679
CP048235.1-13,33,614
CP048235.1-14,109,68
CP048235.1-15,50,373
CP048235.1-16,170,26
CP048235.1-17,14,1009
CP048235.1-18,65,231
CP048235.1-19,80,150
CP048235.1-20,96,95
CP048235.1-21,23,812
CP048235.1-22,41,472
CP048235.1-23,109,69
CP048235.1-24,260,3
CP048235.1-25,128,44
CP048235.1-26,57,304
CP048235.1-27,93,102
CP048235.1-28,30,660
CP048235.1-29,39,499
CP048235.1-30,108,72
CP048235.1-31,27,724
CP048235.1-32,25,767
CP048235.1-33,39,500
CP048235.1-34,58,291
CP048235.1-35,58,292
CP048235.1-36,21,853
CP048235.1-37,74,174
CP048235.1-38,10,1100
CP048235.1-39,22,834
CP048235.1-40,20,878
CP048235.1-41,31,640
CP048235.1-42,40,484
CP048235.1-43,112,62
CP048235.1-44,8,1139
CP048235.1-45,22,835
CP048235.1-46,60,272
CP048235.1-47,82,141
CP048235.1-48,65,232
CP048235.1-49,30,661
CP048235.1-50,65,233
CP048235.1-51,27,725
CP048235.1-52,7,1152
CP048235.1-53,66,223
CP048235.1-54,14,1010
CP048235.1-55,52,351
CP048235.1-56,10,1101
CP048235.1-57,18,921
CP048235.1-58,20,879
CP048235.1-59,13,1028
CP048235.1-60,44,428
CP048235.1-61,59,284
CP048235.1-62,42,459
CP048235.1-63,30,662
CP048235.1-64,28,695
CP048235.1-65,4,1192
CP048235.1-66,12,1048
CP048235.1-67,8,1140
CP048235.1-68,24,783
CP048235.1-69,48,393
CP048235.1-70,63,243
CP048235.1-71,13,1029
CP048235.1-72,20,880
CP048235.1-73,31,641
CP048235.1-74,51,359
CP048235.1-75,95,97
CP048235.1-76,19,892
CP048235.1-77,19,893
CP048235.1-78,9,1117
CP048235.1-79,21,854
CP048235.1-80,40,485
CP048235.1-81,44,429
CP048235.1-82,30,663
CP048235.1-83,33,615
CP048235.1-84,18,922
CP048235.1-85,12,1049
CP048235.1-86,50,374
CP048235.1-87,14,1011
CP048235.1-88,68,205
CP048235.1-89,32,626
CP048235.1-90,75,169
CP048235.1-91,34,593
CP048235.1-92,24,784
CP048235.1-93,3,1210
CP048236.1-0,5,1186
CP048236.1-1,0,1246
CP048236.1-2,6,1169
CP048236.1-3,79,153
CP048236.1-4,112,63
CP048236.1-5,205,10
CP048236.1-6,33,616
CP048236.1-7,60,273
CP048236.1-8,144,39
CP048236.1-9,112,64
CP048236.1-10,34,594
CP048236.1-11,126,47
CP048236.1-12,106,74
CP048236.1-13,75,170
CP048236.1-14,57,305
CP048236.1-15,53,338
CP048236.1-16,83,136
CP048236.1-17,34,595
CP048236.1-18,12,1050
CP048236.1-19,54,328
CP048236.1-20,82,142
CP048236.1-21,14,1012
CP048236.1-22,18,923
CP048236.1-23,56,312
CP048236.1-24,16,967
CP048236.1-25,27,726
CP048236.1-26,44,430
CP048236.1-27,60,274
CP048236.1-28,82,143
CP048236.1-29,40,486
CP048236.1-30,11,1075
CP048236.1-31,52,352
CP048236.1-32,26,747
CP048236.1-33,36,552
CP048236.1-34,3,1211
CP048236.1-35,22,836
CP048236.1-36,44,431
CP048236.1-37,28,696
CP048236.1-38,36,553
CP048236.1-39,70,191
CP048236.1-40,12,1051
CP048236.1-41,17,949
CP048236.1-42,35,574
CP048236.1-43,18,924
CP048236.1-44,36,554
CP048236.1-45,8,1141
CP048236.1-46,15,992
CP048236.1-47,62,255
CP048236.1-48,17,950
CP048236.1-49,16,968
CP048236.1-50,21,855
CP048236.1-51,63,244
CP048236.1-52,19,894
CP048236.1-53,37,534
CP048236.1-54,25,768
CP048236.1-55,40,487
CP048236.1-56,28,697
CP048236.1-57,64,239
CP048236.1-58,36,555
CP048236.1-59,38,513
CP048236.1-60,39,501
CP048236.1-61,5,1187
CP048236.1-62,21,856
CP048236.1-63,53,339
CP048236.1-64,59,285
CP048236.1-65,16,969
CP048236.1-66,32,627
CP048236.1-67,24,785
CP048236.1-68,11,1076
CP048236.1-69,14,1013
